professional_id,cluster,cluster_name
1393,1,Cluster 1 — Steady Providers
1394,1,Cluster 1 — Steady Providers
1395,1,Cluster 1 — Steady Providers
1397,1,Cluster 1 — Steady Providers
1398,1,Cluster 1 — Steady Providers
1399,1,Cluster 1 — Steady Providers
1400,1,Cluster 1 — Steady Providers
1401,1,Cluster 1 — Steady Providers
1402,1,Cluster 1 — Steady Providers
1406,1,Cluster 1 — Steady Providers
1409,1,Cluster 1 — Steady Providers
1410,1,Cluster 1 — Steady Providers
1412,2,Cluster 2 — Low/Inactive Providers
1414,1,Cluster 1 — Steady Providers
1415,1,Cluster 1 — Steady Providers
1417,1,Cluster 1 — Steady Providers
1418,1,Cluster 1 — Steady Providers
1419,2,Cluster 2 — Low/Inactive Providers
1424,1,Cluster 1 — Steady Providers
1427,1,Cluster 1 — Steady Providers
1428,1,Cluster 1 — Steady Providers
1429,1,Cluster 1 — Steady Providers
1431,1,Cluster 1 — Steady Providers
1432,1,Cluster 1 — Steady Providers
1435,1,Cluster 1 — Steady Providers
1440,1,Cluster 1 — Steady Providers
1441,1,Cluster 1 — Steady Providers
1442,1,Cluster 1 — Steady Providers
1443,1,Cluster 1 — Steady Providers
1447,1,Cluster 1 — Steady Providers
1449,1,Cluster 1 — Steady Providers
1451,1,Cluster 1 — Steady Providers
1452,1,Cluster 1 — Steady Providers
1453,1,Cluster 1 — Steady Providers
1454,1,Cluster 1 — Steady Providers
1455,0,Cluster 0 — High Performers
1456,1,Cluster 1 — Steady Providers
1462,1,Cluster 1 — Steady Providers
1465,1,Cluster 1 — Steady Providers
1475,0,Cluster 0 — High Performers
1477,1,Cluster 1 — Steady Providers
1478,1,Cluster 1 — Steady Providers
1482,1,Cluster 1 — Steady Providers
1483,1,Cluster 1 — Steady Providers
1484,1,Cluster 1 — Steady Providers
1486,1,Cluster 1 — Steady Providers
1487,1,Cluster 1 — Steady Providers
1488,1,Cluster 1 — Steady Providers
1491,1,Cluster 1 — Steady Providers
1492,1,Cluster 1 — Steady Providers
1493,1,Cluster 1 — Steady Providers
1498,1,Cluster 1 — Steady Providers
1499,1,Cluster 1 — Steady Providers
1500,1,Cluster 1 — Steady Providers
1501,1,Cluster 1 — Steady Providers
1503,1,Cluster 1 — Steady Providers
1505,0,Cluster 0 — High Performers
1506,2,Cluster 2 — Low/Inactive Providers
1509,1,Cluster 1 — Steady Providers
1510,1,Cluster 1 — Steady Providers
1516,1,Cluster 1 — Steady Providers
1518,1,Cluster 1 — Steady Providers
1519,1,Cluster 1 — Steady Providers
1521,1,Cluster 1 — Steady Providers
1524,0,Cluster 0 — High Performers
1526,0,Cluster 0 — High Performers
1533,1,Cluster 1 — Steady Providers
1537,1,Cluster 1 — Steady Providers
1539,1,Cluster 1 — Steady Providers
1541,1,Cluster 1 — Steady Providers
1543,1,Cluster 1 — Steady Providers
1546,1,Cluster 1 — Steady Providers
1547,1,Cluster 1 — Steady Providers
1548,1,Cluster 1 — Steady Providers
1550,1,Cluster 1 — Steady Providers
1551,1,Cluster 1 — Steady Providers
1552,1,Cluster 1 — Steady Providers
1554,0,Cluster 0 — High Performers
1556,2,Cluster 2 — Low/Inactive Providers
1557,1,Cluster 1 — Steady Providers
1558,0,Cluster 0 — High Performers
1560,1,Cluster 1 — Steady Providers
1561,1,Cluster 1 — Steady Providers
1563,1,Cluster 1 — Steady Providers
1564,1,Cluster 1 — Steady Providers
1565,1,Cluster 1 — Steady Providers
1567,1,Cluster 1 — Steady Providers
1568,1,Cluster 1 — Steady Providers
1571,1,Cluster 1 — Steady Providers
1572,1,Cluster 1 — Steady Providers
1573,1,Cluster 1 — Steady Providers
1574,1,Cluster 1 — Steady Providers
1576,0,Cluster 0 — High Performers
1577,1,Cluster 1 — Steady Providers
1579,1,Cluster 1 — Steady Providers
1580,1,Cluster 1 — Steady Providers
1581,1,Cluster 1 — Steady Providers
1582,1,Cluster 1 — Steady Providers
1590,1,Cluster 1 — Steady Providers
1591,1,Cluster 1 — Steady Providers
1592,2,Cluster 2 — Low/Inactive Providers
1593,1,Cluster 1 — Steady Providers
1595,1,Cluster 1 — Steady Providers
1596,0,Cluster 0 — High Performers
1598,0,Cluster 0 — High Performers
1602,1,Cluster 1 — Steady Providers
1603,2,Cluster 2 — Low/Inactive Providers
1604,0,Cluster 0 — High Performers
1607,2,Cluster 2 — Low/Inactive Providers
1612,1,Cluster 1 — Steady Providers
1613,1,Cluster 1 — Steady Providers
1614,1,Cluster 1 — Steady Providers
1615,1,Cluster 1 — Steady Providers
1620,1,Cluster 1 — Steady Providers
1622,1,Cluster 1 — Steady Providers
1623,1,Cluster 1 — Steady Providers
1624,2,Cluster 2 — Low/Inactive Providers
1625,0,Cluster 0 — High Performers
1630,2,Cluster 2 — Low/Inactive Providers
1631,1,Cluster 1 — Steady Providers
1632,1,Cluster 1 — Steady Providers
1636,1,Cluster 1 — Steady Providers
1637,1,Cluster 1 — Steady Providers
1639,1,Cluster 1 — Steady Providers
1640,1,Cluster 1 — Steady Providers
1641,0,Cluster 0 — High Performers
1642,1,Cluster 1 — Steady Providers
1650,1,Cluster 1 — Steady Providers
1652,1,Cluster 1 — Steady Providers
1653,2,Cluster 2 — Low/Inactive Providers
1663,1,Cluster 1 — Steady Providers
1666,1,Cluster 1 — Steady Providers
1669,1,Cluster 1 — Steady Providers
1671,1,Cluster 1 — Steady Providers
1673,2,Cluster 2 — Low/Inactive Providers
1675,0,Cluster 0 — High Performers
1677,1,Cluster 1 — Steady Providers
1678,1,Cluster 1 — Steady Providers
1679,1,Cluster 1 — Steady Providers
1680,1,Cluster 1 — Steady Providers
1683,1,Cluster 1 — Steady Providers
1685,1,Cluster 1 — Steady Providers
1686,1,Cluster 1 — Steady Providers
1691,1,Cluster 1 — Steady Providers
1695,1,Cluster 1 — Steady Providers
1700,1,Cluster 1 — Steady Providers
1701,1,Cluster 1 — Steady Providers
1704,1,Cluster 1 — Steady Providers
1705,1,Cluster 1 — Steady Providers
1707,1,Cluster 1 — Steady Providers
1709,1,Cluster 1 — Steady Providers
1710,1,Cluster 1 — Steady Providers
1712,1,Cluster 1 — Steady Providers
1713,1,Cluster 1 — Steady Providers
1714,1,Cluster 1 — Steady Providers
1715,1,Cluster 1 — Steady Providers
1716,1,Cluster 1 — Steady Providers
1718,0,Cluster 0 — High Performers
1720,1,Cluster 1 — Steady Providers
1721,1,Cluster 1 — Steady Providers
1722,1,Cluster 1 — Steady Providers
1727,0,Cluster 0 — High Performers
1731,1,Cluster 1 — Steady Providers
1732,1,Cluster 1 — Steady Providers
1734,1,Cluster 1 — Steady Providers
1736,0,Cluster 0 — High Performers
1744,1,Cluster 1 — Steady Providers
1746,0,Cluster 0 — High Performers
1747,2,Cluster 2 — Low/Inactive Providers
1749,1,Cluster 1 — Steady Providers
1750,1,Cluster 1 — Steady Providers
1753,0,Cluster 0 — High Performers
1754,1,Cluster 1 — Steady Providers
1758,1,Cluster 1 — Steady Providers
1761,1,Cluster 1 — Steady Providers
1762,1,Cluster 1 — Steady Providers
1766,1,Cluster 1 — Steady Providers
1771,0,Cluster 0 — High Performers
1772,1,Cluster 1 — Steady Providers
1773,1,Cluster 1 — Steady Providers
1774,0,Cluster 0 — High Performers
1775,1,Cluster 1 — Steady Providers
1776,1,Cluster 1 — Steady Providers
1779,1,Cluster 1 — Steady Providers
1780,1,Cluster 1 — Steady Providers
1781,1,Cluster 1 — Steady Providers
1783,0,Cluster 0 — High Performers
1788,1,Cluster 1 — Steady Providers
1790,1,Cluster 1 — Steady Providers
1792,2,Cluster 2 — Low/Inactive Providers
1797,2,Cluster 2 — Low/Inactive Providers
1798,0,Cluster 0 — High Performers
1800,0,Cluster 0 — High Performers
1802,2,Cluster 2 — Low/Inactive Providers
1803,1,Cluster 1 — Steady Providers
1804,1,Cluster 1 — Steady Providers
1805,1,Cluster 1 — Steady Providers
1806,1,Cluster 1 — Steady Providers
1807,1,Cluster 1 — Steady Providers
1808,1,Cluster 1 — Steady Providers
1809,1,Cluster 1 — Steady Providers
1812,1,Cluster 1 — Steady Providers
1813,0,Cluster 0 — High Performers
1814,1,Cluster 1 — Steady Providers
1816,1,Cluster 1 — Steady Providers
1818,0,Cluster 0 — High Performers
1821,1,Cluster 1 — Steady Providers
1822,2,Cluster 2 — Low/Inactive Providers
1823,2,Cluster 2 — Low/Inactive Providers
1827,0,Cluster 0 — High Performers
1828,1,Cluster 1 — Steady Providers
1829,1,Cluster 1 — Steady Providers
1830,1,Cluster 1 — Steady Providers
1833,1,Cluster 1 — Steady Providers
1835,1,Cluster 1 — Steady Providers
1837,1,Cluster 1 — Steady Providers
1838,1,Cluster 1 — Steady Providers
1840,1,Cluster 1 — Steady Providers
1841,1,Cluster 1 — Steady Providers
1842,1,Cluster 1 — Steady Providers
1843,1,Cluster 1 — Steady Providers
1844,1,Cluster 1 — Steady Providers
1848,1,Cluster 1 — Steady Providers
1850,1,Cluster 1 — Steady Providers
1853,1,Cluster 1 — Steady Providers
1854,0,Cluster 0 — High Performers
1855,0,Cluster 0 — High Performers
1856,1,Cluster 1 — Steady Providers
1858,1,Cluster 1 — Steady Providers
1860,1,Cluster 1 — Steady Providers
1861,1,Cluster 1 — Steady Providers
1863,1,Cluster 1 — Steady Providers
1864,1,Cluster 1 — Steady Providers
1866,1,Cluster 1 — Steady Providers
1867,0,Cluster 0 — High Performers
1869,1,Cluster 1 — Steady Providers
1870,1,Cluster 1 — Steady Providers
1871,1,Cluster 1 — Steady Providers
1880,2,Cluster 2 — Low/Inactive Providers
1881,1,Cluster 1 — Steady Providers
1882,2,Cluster 2 — Low/Inactive Providers
1884,1,Cluster 1 — Steady Providers
1886,1,Cluster 1 — Steady Providers
1887,1,Cluster 1 — Steady Providers
1889,0,Cluster 0 — High Performers
1890,1,Cluster 1 — Steady Providers
1891,1,Cluster 1 — Steady Providers
1892,0,Cluster 0 — High Performers
1894,1,Cluster 1 — Steady Providers
1895,1,Cluster 1 — Steady Providers
1896,1,Cluster 1 — Steady Providers
1898,1,Cluster 1 — Steady Providers
1899,1,Cluster 1 — Steady Providers
1901,1,Cluster 1 — Steady Providers
1902,1,Cluster 1 — Steady Providers
1903,1,Cluster 1 — Steady Providers
1904,2,Cluster 2 — Low/Inactive Providers
1906,1,Cluster 1 — Steady Providers
1907,1,Cluster 1 — Steady Providers
1913,1,Cluster 1 — Steady Providers
1922,1,Cluster 1 — Steady Providers
1923,1,Cluster 1 — Steady Providers
1925,0,Cluster 0 — High Performers
1927,0,Cluster 0 — High Performers
1928,0,Cluster 0 — High Performers
1930,1,Cluster 1 — Steady Providers
1932,2,Cluster 2 — Low/Inactive Providers
1938,1,Cluster 1 — Steady Providers
1939,1,Cluster 1 — Steady Providers
1940,1,Cluster 1 — Steady Providers
1943,1,Cluster 1 — Steady Providers
1945,2,Cluster 2 — Low/Inactive Providers
1946,2,Cluster 2 — Low/Inactive Providers
1947,1,Cluster 1 — Steady Providers
1948,1,Cluster 1 — Steady Providers
1949,1,Cluster 1 — Steady Providers
1951,1,Cluster 1 — Steady Providers
1952,1,Cluster 1 — Steady Providers
1953,1,Cluster 1 — Steady Providers
1954,1,Cluster 1 — Steady Providers
1956,0,Cluster 0 — High Performers
1958,2,Cluster 2 — Low/Inactive Providers
1959,1,Cluster 1 — Steady Providers
1961,1,Cluster 1 — Steady Providers
1963,1,Cluster 1 — Steady Providers
1965,1,Cluster 1 — Steady Providers
1966,0,Cluster 0 — High Performers
1967,1,Cluster 1 — Steady Providers
1969,0,Cluster 0 — High Performers
1970,1,Cluster 1 — Steady Providers
1971,2,Cluster 2 — Low/Inactive Providers
1975,0,Cluster 0 — High Performers
1976,1,Cluster 1 — Steady Providers
1977,2,Cluster 2 — Low/Inactive Providers
1979,1,Cluster 1 — Steady Providers
1981,1,Cluster 1 — Steady Providers
1984,0,Cluster 0 — High Performers
1985,1,Cluster 1 — Steady Providers
1986,1,Cluster 1 — Steady Providers
1987,1,Cluster 1 — Steady Providers
1988,0,Cluster 0 — High Performers
1990,1,Cluster 1 — Steady Providers
1994,1,Cluster 1 — Steady Providers
1995,1,Cluster 1 — Steady Providers
2004,2,Cluster 2 — Low/Inactive Providers
2005,0,Cluster 0 — High Performers
2006,1,Cluster 1 — Steady Providers
2007,1,Cluster 1 — Steady Providers
2010,1,Cluster 1 — Steady Providers
2011,0,Cluster 0 — High Performers
2014,1,Cluster 1 — Steady Providers
2017,0,Cluster 0 — High Performers
2019,1,Cluster 1 — Steady Providers
2020,1,Cluster 1 — Steady Providers
2022,1,Cluster 1 — Steady Providers
2023,1,Cluster 1 — Steady Providers
2026,0,Cluster 0 — High Performers
2027,1,Cluster 1 — Steady Providers
2028,1,Cluster 1 — Steady Providers
2029,1,Cluster 1 — Steady Providers
2033,1,Cluster 1 — Steady Providers
2035,1,Cluster 1 — Steady Providers
2037,1,Cluster 1 — Steady Providers
2038,1,Cluster 1 — Steady Providers
2039,0,Cluster 0 — High Performers
2040,1,Cluster 1 — Steady Providers
2041,1,Cluster 1 — Steady Providers
2042,0,Cluster 0 — High Performers
2043,1,Cluster 1 — Steady Providers
2046,0,Cluster 0 — High Performers
2048,0,Cluster 0 — High Performers
2049,1,Cluster 1 — Steady Providers
2050,1,Cluster 1 — Steady Providers
2053,1,Cluster 1 — Steady Providers
2054,1,Cluster 1 — Steady Providers
2058,1,Cluster 1 — Steady Providers
2059,1,Cluster 1 — Steady Providers
2060,1,Cluster 1 — Steady Providers
2061,1,Cluster 1 — Steady Providers
2062,0,Cluster 0 — High Performers
2069,0,Cluster 0 — High Performers
2070,1,Cluster 1 — Steady Providers
2071,1,Cluster 1 — Steady Providers
2075,1,Cluster 1 — Steady Providers
2078,1,Cluster 1 — Steady Providers
2079,1,Cluster 1 — Steady Providers
2080,0,Cluster 0 — High Performers
2081,2,Cluster 2 — Low/Inactive Providers
2083,1,Cluster 1 — Steady Providers
2084,1,Cluster 1 — Steady Providers
2085,1,Cluster 1 — Steady Providers
2086,1,Cluster 1 — Steady Providers
2088,1,Cluster 1 — Steady Providers
2089,1,Cluster 1 — Steady Providers
2090,1,Cluster 1 — Steady Providers
2091,1,Cluster 1 — Steady Providers
2092,1,Cluster 1 — Steady Providers
2093,1,Cluster 1 — Steady Providers
2095,1,Cluster 1 — Steady Providers
2096,0,Cluster 0 — High Performers
2098,1,Cluster 1 — Steady Providers
2099,1,Cluster 1 — Steady Providers
2101,1,Cluster 1 — Steady Providers
2102,0,Cluster 0 — High Performers
2103,1,Cluster 1 — Steady Providers
2106,1,Cluster 1 — Steady Providers
2107,0,Cluster 0 — High Performers
2108,1,Cluster 1 — Steady Providers
2110,0,Cluster 0 — High Performers
2111,1,Cluster 1 — Steady Providers
2114,2,Cluster 2 — Low/Inactive Providers
2115,1,Cluster 1 — Steady Providers
2116,1,Cluster 1 — Steady Providers
2120,1,Cluster 1 — Steady Providers
2122,1,Cluster 1 — Steady Providers
2123,1,Cluster 1 — Steady Providers
2127,1,Cluster 1 — Steady Providers
2128,1,Cluster 1 — Steady Providers
2135,1,Cluster 1 — Steady Providers
2137,1,Cluster 1 — Steady Providers
2143,1,Cluster 1 — Steady Providers
2146,1,Cluster 1 — Steady Providers
2155,2,Cluster 2 — Low/Inactive Providers
2160,1,Cluster 1 — Steady Providers
2162,1,Cluster 1 — Steady Providers
2164,1,Cluster 1 — Steady Providers
2165,0,Cluster 0 — High Performers
2168,0,Cluster 0 — High Performers
2171,1,Cluster 1 — Steady Providers
2175,1,Cluster 1 — Steady Providers
2176,1,Cluster 1 — Steady Providers
2180,1,Cluster 1 — Steady Providers
2182,1,Cluster 1 — Steady Providers
2186,1,Cluster 1 — Steady Providers
2188,0,Cluster 0 — High Performers
2189,1,Cluster 1 — Steady Providers
2190,1,Cluster 1 — Steady Providers
2191,1,Cluster 1 — Steady Providers
2192,2,Cluster 2 — Low/Inactive Providers
2193,1,Cluster 1 — Steady Providers
2196,0,Cluster 0 — High Performers
2198,1,Cluster 1 — Steady Providers
2199,0,Cluster 0 — High Performers
2200,1,Cluster 1 — Steady Providers
2201,1,Cluster 1 — Steady Providers
2204,1,Cluster 1 — Steady Providers
2206,1,Cluster 1 — Steady Providers
2209,1,Cluster 1 — Steady Providers
2216,1,Cluster 1 — Steady Providers
2219,1,Cluster 1 — Steady Providers
2222,1,Cluster 1 — Steady Providers
2223,1,Cluster 1 — Steady Providers
2228,1,Cluster 1 — Steady Providers
2229,1,Cluster 1 — Steady Providers
2231,2,Cluster 2 — Low/Inactive Providers
2232,1,Cluster 1 — Steady Providers
2233,1,Cluster 1 — Steady Providers
2234,1,Cluster 1 — Steady Providers
2236,2,Cluster 2 — Low/Inactive Providers
2242,1,Cluster 1 — Steady Providers
2244,1,Cluster 1 — Steady Providers
2245,1,Cluster 1 — Steady Providers
2248,1,Cluster 1 — Steady Providers
2252,1,Cluster 1 — Steady Providers
2253,1,Cluster 1 — Steady Providers
2254,1,Cluster 1 — Steady Providers
2263,1,Cluster 1 — Steady Providers
2264,1,Cluster 1 — Steady Providers
2266,1,Cluster 1 — Steady Providers
2269,1,Cluster 1 — Steady Providers
2270,1,Cluster 1 — Steady Providers
2273,1,Cluster 1 — Steady Providers
2275,0,Cluster 0 — High Performers
2276,1,Cluster 1 — Steady Providers
2279,1,Cluster 1 — Steady Providers
2281,1,Cluster 1 — Steady Providers
2287,2,Cluster 2 — Low/Inactive Providers
2291,1,Cluster 1 — Steady Providers
